name,borough,names
Carl Maria Von Weber Statue,Brooklyn,frederick law olmsted ’ s
Carl Maria Von Weber Statue,Brooklyn,calvert vaux ’ s
Carl Maria Von Weber Statue,Brooklyn,ludwig van beethoven
Carl Maria Von Weber Statue,Brooklyn,joseph haydn
Carl Maria Von Weber Statue,Brooklyn,augustus mueller ’ s
Dragon Fountain,Brooklyn,christian zimmerman
First Symphony of the Sea,Brooklyn,toshio sasaki
George Washington at Valley Forge,Brooklyn,robert e lee
George Washington at Valley Forge,Brooklyn,james r howe
George Washington at Valley Forge,Brooklyn,george washington
George Washington at Valley Forge,Brooklyn,henry kirke-brown ’ s
George Washington at Valley Forge,Brooklyn,henry mervin shrady
Henry Ward Beecher Statue,Brooklyn,harriet beecher stowe
Henry Ward Beecher Statue,Brooklyn,alexander holley
Henry Ward Beecher Statue,Brooklyn,horace greeley
Henry Ward Beecher Statue,Brooklyn,william earl dodge
Henry Ward Beecher Statue,Brooklyn,gutzon borglum
Henry Ward Beecher Statue,Brooklyn,henry ward beecher
Henry Ward Beecher Statue,Brooklyn,william shakespeare
Henry Ward Beecher Statue,Brooklyn,roscoe conkling
Henry Ward Beecher Statue,Brooklyn,john quincy adams ward
Henry Ward Beecher Statue,Brooklyn,lyman beecher
Henry Ward Beecher Statue,Brooklyn,henry ward ’ s
Henry Ward Beecher Statue,Brooklyn,richard morris hunt
Horse Tamers,Brooklyn,stanford white
Horse Tamers,Brooklyn,frederick macmonnies
Horse Tamers,Brooklyn,howard golden
Horse Tamers,Brooklyn,françois rude ’ s
Horse Tamers,Brooklyn,frank squier
Horse Tamers,Brooklyn,john b woodward
Horse Tamers,Brooklyn,richard j schwartz
Horse Tamers,Brooklyn,nathan hale
Horse Tamers,Brooklyn,bosio
Indian Maid and Fawn,Brooklyn,alexander phimister proctor ’ s
Indian Maid and Fawn,Brooklyn,theodore roosevelt
Indian Maid and Fawn,Brooklyn,sherman
Indian Maid and Fawn,Brooklyn,augustus saint-gaudens
Rev. Benjamin Lowry Monument,Brooklyn,benjamin james lowry
Rev. Benjamin Lowry Monument,Brooklyn,robert pugh
Marquis De Lafayette,Brooklyn,george washington
Marquis De Lafayette,Brooklyn,jean-baptiste le paon
Marquis De Lafayette,Brooklyn,the marquis de lafayette
Marquis De Lafayette,Brooklyn,william armistead
Marquis De Lafayette,Brooklyn,le paon ’ s
Marquis De Lafayette,Brooklyn,henry bacon
Marquis De Lafayette,Brooklyn,marie joseph paul yves roch gilbert du montier
Marquis De Lafayette,Brooklyn,james armistead
Marquis De Lafayette,Brooklyn,lincoln
Marquis De Lafayette,Brooklyn,daniel chester french
Marquis De Lafayette,Brooklyn,charles cornwallis
Marquis De Lafayette,Brooklyn,henry harteau
Marquis De Lafayette,Brooklyn,napoleon
Marquis De Lafayette,Brooklyn,frédéric-auguste bartholdi
Prison Ship Martyrs Monument,Brooklyn,adolph alexander weinman
Prison Ship Martyrs Monument,Brooklyn,walt whitman
Prison Ship Martyrs Monument,Brooklyn,calvert vaux
Prison Ship Martyrs Monument,Brooklyn,stanford white
Prison Ship Martyrs Monument,Brooklyn,frederick law olmsted
Prison Ship Martyrs Monument,Brooklyn,nathanael greene
Prison Ship Martyrs Monument,Brooklyn,william howard taft
107th Infantry Memorial,Manhattan,rogers
107th Infantry Memorial,Manhattan,karl illava
107th Infantry Memorial,Manhattan,haneman
Daniel Webster,Manhattan,james marion sims
Daniel Webster,Manhattan,gordon w burnham
Daniel Webster,Manhattan,daniel webster
Daniel Webster,Manhattan,john tyler
Daniel Webster,Manhattan,millard fillmore
Daniel Webster,Manhattan,thomas ball
Daniel Webster,Manhattan,ferdinand von miller ii
General Worth Monument,Manhattan,thomas
General Worth Monument,Manhattan,fernando wood
General Worth Monument,Manhattan,william jenkins worth
General Worth Monument,Manhattan,winfield scott
General Worth Monument,Manhattan,james knox polk
General Worth Monument,Manhattan,james goodwin batterson
General Worth Monument,Manhattan,james a woodruff jr
Hippopotamus Fountain,Manhattan,"robert j cassilly , jr"
Horace Greeley Statue,Manhattan,alexander holley
Horace Greeley Statue,Manhattan,horace greeley
Horace Greeley Statue,Manhattan,william earl dodge
Horace Greeley Statue,Manhattan,jonas winchester
Horace Greeley Statue,Manhattan,abraham lincoln
Horace Greeley Statue,Manhattan,zaccheus greeley
Horace Greeley Statue,Manhattan,john quincy adams ward ’ s
Horace Greeley Statue,Manhattan,roscoe conkling
Horace Greeley Statue,Manhattan,ulysses s grant
Horace Greeley Statue,Manhattan,richard morris hunt
Horace Greeley Statue,Manhattan,robert e lee
Horace Greeley Statue,Manhattan,horace greeley
Horace Greeley Statue,Manhattan,jonas winchester
Horace Greeley Statue,Manhattan,philip schuyler
Horace Greeley Statue,Manhattan,abraham lincoln
Horace Greeley Statue,Manhattan,zaccheus greeley
Horace Greeley Statue,Manhattan,alexander doyle
Horace Greeley Statue,Manhattan,ulysses s grant
Dr. James Marion Sims Sculpture,Brooklyn,james marion sims
Dr. James Marion Sims Sculpture,Brooklyn,lucy
Dr. James Marion Sims Sculpture,Brooklyn,ferdinand von miller ii
Dr. James Marion Sims Sculpture,Brooklyn,betsey
Dr. James Marion Sims Sculpture,Brooklyn,aymar embury ii
Dr. James Marion Sims Sculpture,Brooklyn,sims'
Friedrich Von Schiller Monument,Manhattan,heinrich dannecker
Friedrich Von Schiller Monument,Manhattan,. richter
Friedrich Von Schiller Monument,Manhattan,ludwig van beethoven
Friedrich Von Schiller Monument,Manhattan,johann christoph friedrich von schiller
Friedrich Von Schiller Monument,Manhattan,alexander von humboldt
Jos&eacute; de San Mart&iacute;n,Manhattan,josé martí
Jos&eacute; de San Mart&iacute;n,Manhattan,george washington
Jos&eacute; de San Mart&iacute;n,Manhattan,josé de san martín
Jos&eacute; de San Mart&iacute;n,Manhattan,louis joseph daumas
Jos&eacute; de San Mart&iacute;n,Manhattan,simon bolivar
Jos&eacute; de San Mart&iacute;n,Manhattan,fiorello h laguardia
King Jagiello Monument,Manhattan,poland
King Jagiello Monument,Manhattan,stanislaw ostrowski
King Jagiello Monument,Manhattan,wladyslaw jagiello
King Jagiello Monument,Manhattan,aymar embury ii
Jewish Tercentenary Monument,Manhattan,averell harriman
Jewish Tercentenary Monument,Manhattan,asser levy
Jewish Tercentenary Monument,Manhattan,robert moses
Jewish Tercentenary Monument,Manhattan,peter stuyvesant
Jewish Tercentenary Monument,Manhattan,peter minuit
Jewish Tercentenary Monument,Manhattan,abram belskie
Jewish Tercentenary Monument,Manhattan,julius mark
Jewish Tercentenary Monument,Manhattan,helen
Marquis De Lafayette,Manhattan,feuillants
Marquis De Lafayette,Manhattan,george washington ’ s
Marquis De Lafayette,Manhattan,napoleon bonaparte
Marquis De Lafayette,Manhattan,. destuckle
Marquis De Lafayette,Manhattan,charles cornwallis
Marquis De Lafayette,Manhattan,frédéric-auguste bartholdi
Marquis De Lafayette,Manhattan,abraham lincoln
Marquis De Lafayette,Manhattan,the marquis de lafayette
Marquis De Lafayette,Manhattan,marie joseph paul yves roch gilbert du montier
Marquis De Lafayette,Manhattan,daniel chester french
John Purroy Mitchel Monument,Manhattan,adolph alexander weinman
John Purroy Mitchel Monument,Manhattan,john mitchel
John Purroy Mitchel Monument,Manhattan,don barber
John Purroy Mitchel Monument,Manhattan,thomas hastings
John Purroy Mitchel Monument,Manhattan,william jay gaynor
John Purroy Mitchel Monument,Manhattan,louis haffen
John Purroy Mitchel Monument,Manhattan,john purroy mitchel
John Purroy Mitchel Monument,Manhattan,john f ahern
Night Presence IV,Manhattan,diego rivera
Night Presence IV,Manhattan,louise berliawasky
Night Presence IV,Manhattan,louise nevelson
Night Presence IV,Manhattan,charles nevelson
Night Presence IV,Manhattan,frida kahlo
Neptune Fountain,Staten_Island,neptune
Pleasant Plains Memorial,Staten_Island,george thomas brewster
Pleasant Plains Memorial,Staten_Island,glenn hines
Bronx Victory Memorial - Pelham Bay Park,Bronx,john p o ’ brien
Bronx Victory Memorial - Pelham Bay Park,Bronx,julia zimmerman
Bronx Victory Memorial - Pelham Bay Park,Bronx,john joseph sheridan
Bronx Victory Memorial - Pelham Bay Park,Bronx,leopold scholz
Bronx Victory Memorial - Pelham Bay Park,Bronx,joseph v mckee
Bronx Victory Memorial - Pelham Bay Park,Bronx,belle kinney
Bronx Victory Memorial - Pelham Bay Park,Bronx,john j sheridan
Bronx Victory Memorial - Pelham Bay Park,Bronx,thomas j dolen
Bruce Reynolds Garden,Manhattan,marian mcbride
Bruce Reynolds Garden,Manhattan,mcbrides
Bruce Reynolds Garden,Manhattan,adrian benepe
Bruce Reynolds Garden,Manhattan,bruce reynolds
Bruce Reynolds Garden,Manhattan,j
Bruce Reynolds Garden,Manhattan,geri reynolds
Bruce Reynolds Garden,Manhattan,. reynolds
Warsaw Ghetto Memorial Plaza,Manhattan,gilmore d clarke
Warsaw Ghetto Memorial Plaza,Manhattan,percival goodman
Warsaw Ghetto Memorial Plaza,Manhattan,robert moses
Warsaw Ghetto Memorial Plaza,Manhattan,gail e wittwer-laird
Warsaw Ghetto Memorial Plaza,Manhattan,nathan rapoport
Warsaw Ghetto Memorial Plaza,Manhattan,erich mendelsohn
Warsaw Ghetto Memorial Plaza,Manhattan,william o ’ dwyer
Warsaw Ghetto Memorial Plaza,Manhattan,david t goldstick
Warsaw Ghetto Memorial Plaza,Manhattan,ivan mestrovic
Warsaw Ghetto Memorial Plaza,Manhattan,jo davidson
Warsaw Ghetto Memorial Plaza,Manhattan,clinton loyd
Warsaw Ghetto Memorial Plaza,Manhattan,rudolph w giuliani
Firefighter Field,Queens,martin j sheridan
Firefighter Field,Queens,thomas patrick jr
Firefighter Field,Queens,james corrigan
Firefighter Field,Queens,harry ford
Firefighter Field,Queens,james j corrigan
Firefighter Field,Queens,harry s ford
Firefighter Field,Queens,thomas holohan
Ramon Aponte Playground,Manhattan,lewis futterman
Ramon Aponte Playground,Manhattan,john jacob astor
Ramon Aponte Playground,Manhattan,ramon aponte
Ramon Aponte Playground,Manhattan,edward i koch
Ramon Aponte Playground,Manhattan,david n dinkins
Ramon Aponte Playground,Manhattan,charles kelley
Ramon Aponte Playground,Manhattan,mae west
Ramon Aponte Playground,Manhattan,betsy gotbaum
Firefighter Gregory T. Saucedo Triangle,Brooklyn,gregory t saucedo
Firefighter Gregory T. Saucedo Triangle,Brooklyn,gregory saucedo
Firefighter Gregory T. Saucedo Triangle,Brooklyn,stephen
Seventy-Ninth Street Boat Basin,Manhattan,frederick law olmsted
Seventy-Ninth Street Boat Basin,Manhattan,robert moses
Seventy-Ninth Street Boat Basin,Manhattan,calvert vaux
Slocum Memorial Fountain,Manhattan,bruno louis zimm
Slocum Memorial Fountain,Manhattan,william van schaik
Slocum Memorial Fountain,Manhattan,henry warner slocum
Carroll Park,Brooklyn,eugene h morahan
Carroll Park,Brooklyn,golden
Carroll Park,Brooklyn,richard butt
Carroll Park,Brooklyn,charles carroll
General Slocum Disaster,Queens,theodore roosevelt
General Slocum Disaster,Queens,henry warner slocum
Conrad Poppenhusen Statue,Queens,gouveneur kemble warren
Conrad Poppenhusen Statue,Queens,charles goodyear
Conrad Poppenhusen Statue,Queens,betty pegen
Conrad Poppenhusen Statue,Queens,henry baerer
Conrad Poppenhusen Statue,Queens,conrad poppenhusen
Conrad Poppenhusen Statue,Queens,ludwig von beethoven
Pine Grove,Queens,john purroy mitchel
Billy Lake Courts,Brooklyn,billy lake
Billy Lake Courts,Brooklyn,william d lake
Billy Lake Courts,Brooklyn,henry c murphy
Billy Lake Courts,Brooklyn,eliphalet w bliss
Billy Lake Courts,Brooklyn,martin j golden
Soldiers&rsquo; and Sailors&rsquo; Monument,Queens,mark park
Soldiers&rsquo; and Sailors&rsquo; Monument,Queens,frederic wellington ruckstull
Pieter Claesen Wyckoff House Museum,Brooklyn,wyckoffs
Pieter Claesen Wyckoff House Museum,Brooklyn,grietje van nes
Pieter Claesen Wyckoff House Museum,Brooklyn,van rensselaer
Pieter Claesen Wyckoff House Museum,Brooklyn,pieter claesen wyckoff
"Arlington ""Ollie"" Edinboro Playground",Manhattan,ollie ” edinboro
"Arlington ""Ollie"" Edinboro Playground",Manhattan,robert jackson
"Arlington ""Ollie"" Edinboro Playground",Manhattan,arlington “
W. Arthur Cunningham Statue,Queens,john d rockefeller
W. Arthur Cunningham Statue,Queens,. arthur cunningham
W. Arthur Cunningham Statue,Queens,vincent van gogh
W. Arthur Cunningham Statue,Queens,w
W. Arthur Cunningham Statue,Queens,emil siebern
W. Arthur Cunningham Statue,Queens,fiorello h laguardia
Coast Guard Memorial,Manhattan,robert moses
Coast Guard Memorial,Manhattan,george m humphrey
Coast Guard Memorial,Manhattan,. richmond
Coast Guard Memorial,Manhattan,paul manship
Coast Guard Memorial,Manhattan,norman millet thomas
Windmuller Park,Queens,eric gioia
Windmuller Park,Queens,william jay gaynor
Windmuller Park,Queens,richard clurman
Windmuller Park,Queens,lawrence virgilio
Windmuller Park,Queens,margaret markey
Windmuller Park,Queens,louis windmuller
Windmuller Park,Queens,anna
Lawrence Linekin Children&rsquo;s Playground,Queens,edward bourcier
Lawrence Linekin Children&rsquo;s Playground,Queens,lawrence linekin
Lawrence Linekin Children&rsquo;s Playground,Queens,james strain
Lawrence Linekin Children&rsquo;s Playground,Queens,ognibene
Lawrence Linekin Children&rsquo;s Playground,Queens,benepe
Lawrence Linekin Children&rsquo;s Playground,Queens,henry j stern
Lawrence Linekin Children&rsquo;s Playground,Queens,lawrence g linekin
Highbridge Doughboy Statue,Bronx,max hausle
Highbridge Doughboy Statue,Bronx,william p mcguire
Highbridge Doughboy Statue,Bronx,william j flynn
Macombs Dam Fountain,Manhattan,martin schenck
Macombs Dam Fountain,Manhattan,arthur g waldreaon
Seligman Fountain,Manhattan,alfred l seligman
Seligman Fountain,Manhattan,frederic r coudert
Seligman Fountain,Manhattan,auguste rodin
Seligman Fountain,Manhattan,alfred lincoln seligman
Seligman Fountain,Manhattan,edgar walter
Seligman Fountain,Manhattan,cabot ward
Hank Greenberg Ballfield,Bronx,hank ’ greenberg
Hank Greenberg Ballfield,Bronx,babe ruth ’ s
Hank Greenberg Ballfield,Bronx,henry benjamin
Hank Greenberg Ballfield,Bronx,jackie robinson
Hank Greenberg Ballfield,Bronx,hammerin ’
Hank Greenberg Ballfield,Bronx,lou gehrig
Hank Greenberg Ballfield,Bronx,hank greenberg
Linda&rsquo;s Lawn,Manhattan,linda stone davidoff
Linda&rsquo;s Lawn,Manhattan,benepe
City Hall Park,,horace greeley
City Hall Park,,joseph mangin
City Hall Park,,nathan hale
City Hall Park,,fiorello h laguardia
City Hall Park,,john mccomb
City Hall Park,,rudolph w giuliani
City Hall Park,,john quincy adams ward ’ s
City Hall Park,,jacob wrey mould
City Hall Park,,frederick macmonnies ’ s
City Hall Park,,lincoln
Staten Island Day Trip Itineraries,Staten_Island,frank lloyd wright
Staten Island Day Trip Itineraries,Staten_Island,doug schwartz
Staten Island Day Trip Itineraries,Staten_Island,jacques marchais
Sachkerah Woods Playground: July 2007 Park of the Month,Bronx,bloomberg
Sachkerah Woods Playground: July 2007 Park of the Month,Bronx,"adolfo carrión , jr"
Sachkerah Woods Playground: July 2007 Park of the Month,Bronx,benepe
Snug Harbor: June 2005 Park of the Month,Staten_Island,benepe
Bronx Park: August 2005 Park of the Month,Bronx,adrian benepe
Long Island Motor Parkway,Queens,willie k ’
Long Island Motor Parkway,Queens,robert moses
Long Island Motor Parkway,Queens,john russell pope
Long Island Motor Parkway,Queens,william ‘ willie ’ k vanderbilt ii
Long Island Motor Parkway,Queens,cornelius vanderbilt
Maryland Monument,Brooklyn,stirling
Maryland Monument,Brooklyn,cornwallis
Maryland Monument,Brooklyn,george washington
Maryland Monument,Brooklyn,horace porter
Maryland Monument,Brooklyn,ulysses grant ’ s
Maryland Monument,Brooklyn,stanford white
Maryland Monument,Brooklyn,william alexander
Dr. Ronald E. McNair Playground,Manhattan,edward i koch
Dr. Ronald E. McNair Playground,Manhattan,ronald erwin mcnair
Dr. Ronald E. McNair Playground,Manhattan,bloomberg
Dr. Ronald E. McNair Playground,Manhattan,nancy prince
Dr. Ronald E. McNair Playground,Manhattan,henry j stern
Dr. Ronald E. McNair Playground,Manhattan,carolyn maloney
Dr. Ronald E. McNair Playground,Manhattan,philip reed
The Alley Pond Giant,Queens,george washington
Betsy Head Play Center,Brooklyn,john matthew hatton
Betsy Head Play Center,Brooklyn,la guardia
Betsy Head Play Center,Brooklyn,robert moses
Reverend Polite Playground,Bronx,james arthur polite
Reverend Polite Playground,Bronx,thomas hunt
Reverend Polite Playground,Bronx,francis barretto
Vito Locascio Field ,Queens,vito locascio
Vito Locascio Field ,Queens,joseph addabbo
Vito Locascio Field ,Queens,parks
Bowne House,Queens,peter stuyvesant
Bowne House,Queens,george fox
Bowne House,Queens,bownes
Bowne House,Queens,hannah
Bowne House,Queens,john bowne ’ s
Ridgewood Reservoir,Queens,schenck
Ridgewood Reservoir,Queens,michael bloomberg
Ridgewood Reservoir,Queens,monford
Hansborough Recreation Center,Manhattan,audrey solomon
Hansborough Recreation Center,Manhattan,john rozier hansborough jr
Hansborough Recreation Center,Manhattan,audrey s hansborough
Hansborough Recreation Center,Manhattan,julius miller
Garibaldi Playground,Brooklyn,giovanni turini
Garibaldi Playground,Brooklyn,victor emmanuel ii
Garibaldi Playground,Brooklyn,giuseppe garibaldi
Garibaldi Playground,Brooklyn,edward i koch
Garibaldi Playground,Brooklyn,the
Garibaldi Playground,Brooklyn,george washington of italy
Garibaldi Playground,Brooklyn,abraham lincoln
Garibaldi Playground,Brooklyn,juan manuel de rosas
Garibaldi Playground,Brooklyn,giuseppe mazzini
Mellett Playground,Brooklyn,john mellett
Mellett Playground,Brooklyn,sullivan
